GEOID,NAME,pov_count,pov_se,snap,hu_sampled,pep,rrate
37065,"Edgecombe County, North Carolina",10516,741.6413373860182," 16,600 ",1397,48832,80.7
37067,"Forsyth County, North Carolina",55308,1706.9908814589664," 63,378 ",9472,392921,76.7
37069,"Franklin County, North Carolina",7118,725.2279635258359," 10,172 ",1624,77001,87.3
37071,"Gaston County, North Carolina",29054,1253.4954407294833," 40,454 ",6615,237242,79.8
37073,"Gates County, North Carolina",1212,212.7659574468085," 1,674 ",354,10343,78.7
37075,"Graham County, North Carolina",686,114.28571428571428," 1,623 ",411,8052,89.4
37077,"Granville County, North Carolina",8020,772.644376899696," 8,047 ",1349,62192,81.7
37079,"Greene County, North Carolina",3968,338.60182370820667," 4,376 ",641,20530,89.8
37081,"Guilford County, North Carolina",79108,2245.5927051671733," 98,200 ",12010,549866,78.7
37083,"Halifax County, North Carolina",11826,800.6079027355623," 15,773 ",1753,47298,82
37085,"Harnett County, North Carolina",19368,1241.337386018237," 21,668 ",4354,141477,79.6
37087,"Haywood County, North Carolina",6960,629.1793313069909," 9,129 ",2300,62969,92.7
37089,"Henderson County, North Carolina",13536,926.4437689969604," 10,864 ",3334,119230,91
37091,"Hertford County, North Carolina",3986,322.18844984802433," 6,078 ",1462,19453,74.4
37093,"Hoke County, North Carolina",9011,575.6838905775076," 10,693 ",1431,54446,78.3
37095,"Hyde County, North Carolina",898,214.58966565349544,958,130,4607,89.9
37097,"Iredell County, North Carolina",17271,1048.632218844985," 15,517 ",4992,199710,81.9
37099,"Jackson County, North Carolina",7575,606.6869300911854," 5,143 ",1383,44574,91
37101,"Johnston County, North Carolina",25065,1730.6990881458967," 29,344 ",4204,241955,83.7
37103,"Jones County, North Carolina",1942,226.13981762917933," 2,090 ",468,9401,93.1
37105,"Lee County, North Carolina",9787,802.4316109422492," 9,766 ",1463,67059,84.7
37107,"Lenoir County, North Carolina",12100,707.5987841945289," 14,975 ",1495,54895,90.8
37109,"Lincoln County, North Carolina",8097,670.516717325228," 10,683 ",1982,95675,82
37111,"McDowell County, North Carolina",6057,444.3768996960486," 8,769 ",1204,44893,88.5
37113,"Macon County, North Carolina",5337,596.9604863221884," 4,631 ",1582,38412,91
37115,"Madison County, North Carolina",2378,320.3647416413374," 3,354 ",789,22071,89
37117,"Martin County, North Carolina",4186,325.83586626139817," 5,280 ",793,21447,85.7
37119,"Mecklenburg County, North Carolina",115896,3536.7781155015196," 146,750 ",26967,1163701,85.7
37121,"Mitchell County, North Carolina",1889,237.68996960486322," 2,620 ",589,14999,91
37123,"Montgomery County, North Carolina",4027,406.6869300911854," 4,461 ",999,26085,84.5
37125,"Moore County, North Carolina",10077,680.8510638297872," 10,768 ",2822,106898,83.3
37127,"Nash County, North Carolina",13116,801.2158054711247," 18,720 ",2451,96551,84.7
37129,"New Hanover County, North Carolina",27891,1270.516717325228," 27,123 ",5690,238852,82
37131,"Northampton County, North Carolina",3311,327.6595744680851," 4,986 ",983,16715,83.5
37133,"Onslow County, North Carolina",21794,1288.7537993920973," 23,977 ",3912,213676,88.7
37135,"Orange County, North Carolina",16892,663.2218844984802," 11,120 ",4350,150626,89.2
37137,"Pamlico County, North Carolina",1414,179.33130699088144," 1,947 ",900,12423,86.6
37139,"Pasquotank County, North Carolina",3827,483.8905775075988," 8,301 ",941,41444,81.2
37141,"Pender County, North Carolina",6641,680.8510638297872," 8,291 ",2099,68521,87.5
37143,"Perquimans County, North Carolina",1494,213.98176291793314," 2,443 ",506,13377,86.4
37145,"Person County, North Carolina",7182,578.1155015197568," 7,345 ",1139,39737,76.8
37147,"Pitt County, North Carolina",32225,1196.3525835866262," 37,375 ",3800,175119,81.7
37149,"Polk County, North Carolina",2643,338.60182370820667," 2,390 ",953,20060,88.7
37151,"Randolph County, North Carolina",21205,1217.629179331307," 24,316 ",3368,147458,84.2
37153,"Richmond County, North Carolina",10478,850.4559270516718," 14,994 ",1050,42324,77.8
37155,"Robeson County, North Carolina",32642,866.8693009118541," 44,708 ",5252,117365,80
37157,"Rockingham County, North Carolina",15086,1053.4954407294833," 18,131 ",2396,92518,79
37159,"Rowan County, North Carolina",22881,1234.0425531914893," 22,876 ",3333,151661,80.3
37161,"Rutherford County, North Carolina",11196,748.936170212766," 14,010 ",2165,65507,88.3
37163,"Sampson County, North Carolina",11727,865.6534954407294," 12,935 ",2128,59601,85
37165,"Scotland County, North Carolina",8544,499.69604863221883," 11,325 ",1569,34376,87
37167,"Stanly County, North Carolina",8765,654.7112462006079," 9,538 ",2160,65699,87.6
37169,"Stokes County, North Carolina",5280,536.7781155015198," 6,550 ",1098,45532,77.2
37171,"Surry County, North Carolina",11724,676.5957446808511," 12,523 ",2415,71462,79.2
37173,"Swain County, North Carolina",2890,298.4802431610942," 2,281 ",520,13916,86.4
37175,"Transylvania County, North Carolina",4576,455.3191489361702," 4,016 ",1179,33549,95.7
37177,"Tyrrell County, North Carolina",585,137.38601823708206,677,243,3461,90.5
37179,"Union County, North Carolina",18530,1213.981762917933," 19,786 ",5332,256452,86.9
37181,"Vance County, North Carolina",7936,738.6018237082067," 14,312 ",998,42301,86.4
37183,"Wake County, North Carolina",89566,2797.5683890577507," 90,918 ",24200,1190275,87.6
37185,"Warren County, North Carolina",4004,331.30699088145894," 4,476 ",961,18836,90.6
37187,"Washington County, North Carolina",2631,295.44072948328267," 3,174 ",363,10713,88
37189,"Watauga County, North Carolina",12005,584.1945288753799," 2,640 ",2264,54748,91
37191,"Wayne County, North Carolina",19436,1024.9240121580547," 24,575 ",2916,118686,90.9
37193,"Wilkes County, North Carolina",10623,849.8480243161094," 12,700 ",1708,66013,87.3
37195,"Wilson County, North Carolina",16226,962.3100303951368," 17,111 ",2163,78970,79.3
37197,"Yadkin County, North Carolina",5050,474.16413373860183," 5,092 ",1158,37774,86.8
37199,"Yancey County, North Carolina",2763,288.7537993920973," 3,023 ",797,18938,90
38001,"Adams County, North Dakota",307,52.88753799392097,117,232,2163,86.3
38003,"Barnes County, North Dakota",1149,148.32826747720364,609,704,10726,83.4
38005,"Benson County, North Dakota",1295,164.1337386018237," 1,519 ",662,5745,68.9
38007,"Billings County, North Dakota",122,34.04255319148936,35,160,1034,83.2
38009,"Bottineau County, North Dakota",460,75.37993920972644,432,637,6349,90.6
38011,"Bowman County, North Dakota",272,56.53495440729483,121,317,2867,88.3
38013,"Burke County, North Dakota",111,26.747720364741642,51,387,2134,90.9
38015,"Burleigh County, North Dakota",7801,536.7781155015198," 3,997 ",2748,100012,88.6
38017,"Cass County, North Dakota",18980,1117.3252279635258," 9,906 ",5550,196362,82
38019,"Cavalier County, North Dakota",273,60.790273556231,142,325,3596,95
38021,"Dickey County, North Dakota",503,98.48024316109422,221,378,4900,88.2
38023,"Divide County, North Dakota",153,41.33738601823708,73,202,2135,89.2
38025,"Dunn County, North Dakota",288,78.419452887538,170,517,4019,84.1
38027,"Eddy County, North Dakota",283,51.06382978723404,230,248,2263,80.4
38029,"Emmons County, North Dakota",268,48.6322188449848,171,495,3224,90.5
38031,"Foster County, North Dakota",299,62.006079027355625,193,286,3309,87.5
38033,"Golden Valley County, North Dakota",298,65.65349544072949,62,179,1743,82.7
38035,"Grand Forks County, North Dakota",9496,539.8176291793313," 3,959 ",2716,72708,83.1
38037,"Grant County, North Dakota",389,51.06382978723404,163,423,2215,86.1
38039,"Griggs County, North Dakota",228,51.671732522796354,127,280,2248,89
38041,"Hettinger County, North Dakota",215,42.5531914893617,141,323,2415,90
38043,"Kidder County, North Dakota",243,49.24012158054711,116,305,2342,83
38045,"LaMoure County, North Dakota",430,82.67477203647417,94,584,4096,89.2
38047,"Logan County, North Dakota",204,38.90577507598784,68,283,1869,92.1
38049,"McHenry County, North Dakota",511,71.73252279635258,359,663,5131,94
38051,"McIntosh County, North Dakota",372,65.04559270516717,130,418,2488,89.1
38053,"McKenzie County, North Dakota",1801,308.20668693009117,412,539,14252,71
38055,"McLean County, North Dakota",806,103.95136778115501,290,1074,9832,86.7
38057,"Mercer County, North Dakota",869,153.79939209726444,284,553,8309,86.5
38059,"Morton County, North Dakota",2297,392.7051671732523," 2,124 ",1161,33895,84.5
38061,"Mountrail County, North Dakota",1244,164.74164133738603,408,608,9383,69.4
38063,"Nelson County, North Dakota",288,68.08510638297872,159,496,2991,91.6
38065,"Oliver County, North Dakota",86,23.70820668693009,58,175,1879,85.5
38067,"Pembina County, North Dakota",576,71.73252279635258,300,819,6661,93.9
38069,"Pierce County, North Dakota",463,82.06686930091185,215,252,3902,88.5
38071,"Ramsey County, North Dakota",1800,307.5987841945289," 1,006 ",519,11463,80.7
38073,"Ransom County, North Dakota",593,111.24620060790274,207,428,5603,86.7
38075,"Renville County, North Dakota",158,29.179331306990882,73,304,2279,94
38077,"Richland County, North Dakota",1582,178.72340425531914,924,1201,16558,85.1
38079,"Rolette County, North Dakota",2920,327.6595744680851," 3,477 ",612,11728,78.4
38081,"Sargent County, North Dakota",297,44.37689969604863,171,541,3776,86.5
38083,"Sheridan County, North Dakota",113,31.003039513677813,82,238,1266,82.3
38085,"Sioux County, North Dakota",1590,119.75683890577507," 1,177 ",361,3643,58.7
38087,"Slope County, North Dakota",51,13.98176291793313,39,137,674,84.5
38089,"Stark County, North Dakota",3538,275.9878419452888," 1,891 ",1120,33001,81.5
38091,"Steele County, North Dakota",230,60.182370820668694,96,234,1782,86.1
38093,"Stutsman County, North Dakota",2469,235.86626139817628," 1,290 ",1025,21392,84.8
38095,"Towner County, North Dakota",237,56.53495440729483,135,226,2030,88.3
38097,"Traill County, North Dakota",523,83.28267477203647,339,778,7908,82.3
38099,"Walsh County, North Dakota",1081,130.69908814589667,714,993,10305,91.5
38101,"Ward County, North Dakota",5255,468.0851063829787," 4,485 ",2174,68332,90
38103,"Wells County, North Dakota",405,85.1063829787234,302,403,3876,81.9
38105,"Williams County, North Dakota",3406,443.76899696048633," 1,321 ",916,39113,81.9
39001,"Adams County, Ohio",5508,456.53495440729483," 5,605 ",930,27521,90.1
39003,"Allen County, Ohio",12815,725.8358662613982," 12,430 ",3511,100838,83.2
39005,"Ashland County, Ohio",6988,775.6838905775076," 3,928 ",1778,52190,87.3
39007,"Ashtabula County, Ohio",17208,874.7720364741641," 17,221 ",3404,96845,88.3
39009,"Athens County, Ohio",11914,537.9939209726443," 8,813 ",1999,62706,87
39011,"Auglaize County, Ohio",3408,331.9148936170213," 2,791 ",1966,46050,91.1
39013,"Belmont County, Ohio",8872,547.7203647416413," 8,186 ",2772,64918,89.9
39015,"Brown County, Ohio",7498,679.0273556231003," 5,960 ",1392,43777,87.3
39017,"Butler County, Ohio",44346,2024.9240121580547," 39,943 ",8716,393043,81.6
39019,"Carroll County, Ohio",3274,348.93617021276594," 2,778 ",943,26758,87
39021,"Champaign County, Ohio",3131,373.25227963525833," 3,934 ",1488,38845,92.9
39023,"Clark County, Ohio",20582,947.112462006079," 22,572 ",4798,134610,88.5
39025,"Clermont County, Ohio",18343,1009.726443768997," 14,272 ",5400,211972,82.9
39027,"Clinton County, Ohio",6018,399.39209726443767," 5,164 ",1382,41938,86.1
39029,"Columbiana County, Ohio",13547,876.595744680851," 13,973 ",3174,100182,88.6
39031,"Coshocton County, Ohio",6776,573.2522796352583," 5,450 ",1301,36869,88
39033,"Crawford County, Ohio",5416,494.83282674772033," 6,368 ",1593,41529,84.7
39035,"Cuyahoga County, Ohio",198469,3121.5805471124618," 208,105 ",40911,1233088,79.9
39037,"Darke County, Ohio",5721,485.1063829787234," 4,032 ",2516,51415,88.1
39039,"Defiance County, Ohio",3731,363.5258358662614," 3,825 ",1271,38315,85.1
39041,"Delaware County, Ohio",11029,789.6656534954407," 5,991 ",5212,231636,95.6
39043,"Erie County, Ohio",9228,649.2401215805471," 9,117 ",2554,74035,85.6
39045,"Fairfield County, Ohio",12903,716.7173252279636," 14,673 ",4388,165360,87.2
39047,"Fayette County, Ohio",4541,378.11550151975683," 4,210 ",998,28817,85.6
39049,"Franklin County, Ohio",187832,4350.759878419452," 162,610 ",32894,1326063,86
39051,"Fulton County, Ohio",3640,421.27659574468083," 2,920 ",1659,42007,83.8
39053,"Gallia County, Ohio",4219,485.1063829787234," 5,986 ",996,28986,86.1
39055,"Geauga County, Ohio",5490,524.0121580547112," 2,623 ",2735,95407,86.4
39057,"Greene County, Ohio",15757,885.7142857142857," 12,667 ",4866,169691,89.3
39059,"Guernsey County, Ohio",5965,460.18237082066867," 5,709 ",1601,38089,89.1
39061,"Hamilton County, Ohio",120229,2462.0060790273556," 105,524 ",22461,827058,75.7
39063,"Hancock County, Ohio",7497,620.6686930091186," 5,764 ",2417,74704,88.4
39065,"Hardin County, Ohio",5153,502.12765957446805," 3,415 ",1220,30368,79.4
39067,"Harrison County, Ohio",2060,237.08206686930092," 2,032 ",901,14159,89.9
39069,"Henry County, Ohio",2292,330.69908814589667," 1,387 ",1289,27520,87
39071,"Highland County, Ohio",6169,544.0729483282674," 6,277 ",1299,43614,87.3
39073,"Hocking County, Ohio",4723,507.5987841945289," 5,453 ",899,27540,83.9
39075,"Holmes County, Ohio",3831,474.16413373860183," 1,012 ",1140,44386,82.8
39077,"Huron County, Ohio",6904,541.6413373860182," 7,243 ",2042,58199,86.8
39079,"Jackson County, Ohio",5659,598.1762917933131," 6,283 ",817,32606,88.5
39081,"Jefferson County, Ohio",10603,606.0790273556231," 11,954 ",2951,64026,91.3
39083,"Knox County, Ohio",6530,574.468085106383," 5,327 ",1623,63320,81.1
39085,"Lake County, Ohio",18731,967.7811550151976," 16,294 ",7119,231640,84.2
39087,"Lawrence County, Ohio",9902,627.9635258358662," 12,196 ",1831,56118,86.2
39089,"Licking County, Ohio",17873,1161.0942249240122," 17,287 ",4948,183201,88.1
39091,"Logan County, Ohio",5158,383.5866261398176," 4,861 ",2075,46057,88.9
39093,"Lorain County, Ohio",39114,1283.2826747720364," 34,993 ",8799,317910,86.6
39095,"Lucas County, Ohio",74739,2097.26443768997," 67,195 ",12793,425484,76.1
39097,"Madison County, Ohio",3809,342.24924012158056," 4,031 ",1402,44602,89.8
39099,"Mahoning County, Ohio",40423,1082.0668693009118," 43,488 ",7742,225596,87.7
39101,"Marion County, Ohio",9145,563.5258358662614," 10,484 ",1944,64851,80.5
39103,"Medina County, Ohio",11133,600.6079027355623," 9,044 ",5603,184042,93.2
39105,"Meigs County, Ohio",4775,421.27659574468083," 4,497 ",956,21767,88
39107,"Mercer County, Ohio",2555,315.5015197568389," 1,804 ",1710,42439,92.6
39109,"Miami County, Ohio",9345,770.2127659574468," 8,872 ",3053,110876,82.1
39111,"Monroe County, Ohio",1995,250.45592705167172," 1,679 ",797,13153,92.2
39113,"Montgomery County, Ohio",77204,2275.379939209726," 79,438 ",15107,533796,77.7
39115,"Morgan County, Ohio",1936,201.2158054711246," 2,102 ",798,13646,90.8
39117,"Morrow County, Ohio",3781,355.01519756838906," 2,976 ",1001,35595,79.2
39119,"Muskingum County, Ohio",13148,749.5440729483282," 14,802 ",2756,86305,91.6
39121,"Noble County, Ohio",1401,182.370820668693," 1,329 ",621,14311,94.2
39123,"Ottawa County, Ohio",3303,345.2887537993921," 3,077 ",2525,39803,87.7
39125,"Paulding County, Ohio",1783,224.3161094224924," 1,912 ",986,18706,84.9
39127,"Perry County, Ohio",5141,401.2158054711246," 6,075 ",1323,35551,90.4
39129,"Pickaway County, Ohio",6668,575.0759878419453," 6,473 ",1707,61086,87
39131,"Pike County, Ohio",5309,564.1337386018237," 6,845 ",733,27001,88.6
39133,"Portage County, Ohio",17567,803.6474164133739," 14,155 ",4293,162665,92.2
39135,"Preble County, Ohio",4553,451.67173252279633," 3,681 ",1945,40556,80.4
39137,"Putnam County, Ohio",2427,305.1671732522796," 1,752 ",1892,34199,91.7
39139,"Richland County, Ohio",16434,795.1367781155016," 18,785 ",3400,125064,81
39141,"Ross County, Ohio",12012,832.2188449848024," 12,374 ",2028,76501,84.6
39143,"Sandusky County, Ohio",7654,606.6869300911854," 5,495 ",1999,58709,84.5
39145,"Scioto County, Ohio",15618,924.0121580547112," 18,383 ",2033,71969,85.9
39147,"Seneca County, Ohio",6194,466.8693009118541," 6,293 ",2124,54527,83.2
39149,"Shelby County, Ohio",5268,495.44072948328267," 3,822 ",1967,47765,88.6
39151,"Stark County, Ohio",46553,1499.696048632219," 47,512 ",10877,372716,88.1
39153,"Summit County, Ohio",66926,1813.373860182371," 76,084 ",15189,535733,88.5
39155,"Trumbull County, Ohio",33135,1334.954407294833," 31,445 ",6111,200373,89
39157,"Tuscarawas County, Ohio",11848,789.0577507598784," 9,479 ",3222,91874,89.8
39159,"Union County, Ohio",3169,406.0790273556231," 2,724 ",1741,69637,93.4
39161,"Van Wert County, Ohio",2710,259.5744680851064," 2,428 ",1358,28704,90.8
39163,"Vinton County, Ohio",2083,266.8693009118541," 3,146 ",482,12474,79.3
39165,"Warren County, Ohio",13008,765.3495440729483," 9,526 ",5286,252148,87.9
39167,"Washington County, Ohio",7429,627.355623100304," 7,447 ",2179,58577,90.9
39169,"Wayne County, Ohio",9807,558.0547112462006," 9,048 ",4119,116510,85.7
39171,"Williams County, Ohio",4262,322.18844984802433," 3,346 ",1502,36591,82
39173,"Wood County, Ohio",15163,721.580547112462," 6,683 ",4507,132650,87.5
39175,"Wyandot County, Ohio",1600,192.70516717325228," 1,741 ",987,21457,84.7
40001,"Adair County, Oklahoma",4145,271.1246200607903," 5,965 ",1537,19627,73.7
40003,"Alfalfa County, Oklahoma",629,98.48024316109422,528,523,5673,84.1
40005,"Atoka County, Oklahoma",2257,139.8176291793313," 2,482 ",1485,14525,83.8
